grid,pole_position,previous_races,previous_wins,previous_win_rate,previous_points,previous_avg_position,previous_podiums,previous_podium_rate,previous_constructor_wins,previous_constructor_points,previous_constructor_races,previous_constructor_win_rate,win
12,0,21,0,0.0,11.0,13.523809523809524,0,0.0,0,28.0,37,0.0,0
24,0,5,0,0.0,0.0,14.0,0,0.0,0,0.0,5,0.0,0
18,0,1,0,0.0,0.0,8.0,0,0.0,0,28.0,37,0.0,0
21,0,6,0,0.0,0.0,21.166666666666668,0,0.0,0,0.0,21,0.0,0
3,0,13,0,0.0,23.0,10.076923076923077,2,0.15384615384615385,80,1544.5,287,0.2787456445993031,0
6,0,71,0,0.0,30.0,14.47887323943662,1,0.014084507042253521,18,546.5,149,0.12080536912751678,0
7,0,55,0,0.0,48.0,13.181818181818182,7,0.12727272727272726,100,1863.5,373,0.2680965147453083,0
2,0,58,13,0.22413793103448276,237.0,7.810344827586207,31,0.5344827586206896,18,548.5,150,0.12,1
1,1,46,11,0.2391304347826087,189.0,9.652173913043478,24,0.5217391304347826,80,1544.5,288,0.2777777777777778,0
3,0,14,0,0.0,23.0,10.928571428571429,2,0.14285714285714285,80,1544.5,288,0.2777777777777778,0
9,0,141,0,0.0,83.0,12.836879432624114,8,0.05673758865248227,8,353.0,303,0.026402640264026403,0
4,0,92,1,0.010869565217391304,124.0,12.119565217391305,16,0.17391304347826086,105,2794.77,545,0.1926605504587156,0
5,0,38,0,0.0,27.0,13.921052631578947,2,0.05263157894736842,0,57.0,70,0.0,0
8,0,56,0,0.0,48.0,13.375,7,0.125,100,1863.5,374,0.26737967914438504,0
6,0,22,0,0.0,13.0,10.090909090909092,1,0.045454545454545456,8,353.0,303,0.026402640264026403,0
11,0,21,0,0.0,13.0,14.952380952380953,1,0.047619047619047616,0,57.0,70,0.0,0
12,0,22,0,0.0,11.0,13.727272727272727,0,0.0,0,28.0,38,0.0,0
13,0,52,0,0.0,22.0,14.365384615384615,3,0.057692307692307696,100,1863.5,374,0.26737967914438504,0
7,0,169,9,0.05325443786982249,323.0,11.378698224852071,42,0.2485207100591716,105,2794.77,545,0.1926605504587156,0
17,0,20,0,0.0,0.0,16.7,0,0.0,0,26.0,165,0.0,0
16,0,58,0,0.0,4.5,15.89655172413793,0,0.0,0,20.0,70,0.0,0
14,0,8,0,0.0,0.0,12.125,0,0.0,23,699.0,373,0.06166219839142091,0
24,0,63,0,0.0,15.0,22.793650793650794,1,0.015873015873015872,0,0.0,6,0.0,0
21,0,7,0,0.0,0.0,21.142857142857142,0,0.0,0,0.0,22,0.0,0
15,0,2,0,0.0,0.0,14.0,0,0.0,0,28.0,38,0.0,0
22,0,79,0,0.0,5.0,23.164556962025316,0,0.0,0,0.0,22,0.0,0
20,0,120,0,0.0,18.0,15.608333333333333,0,0.0,0,26.0,165,0.0,0
10,0,72,0,0.0,30.0,14.597222222222221,1,0.013888888888888888,18,548.5,150,0.12,0
18,0,7,0,0.0,0.0,17.571428571428573,0,0.0,0,20.0,70,0.0,0
19,0,54,0,0.0,5.0,17.35185185185185,0,0.0,23,699.0,373,0.06166219839142091,0
23,0,6,0,0.0,0.0,14.833333333333334,0,0.0,0,0.0,6,0.0,0
5,0,73,0,0.0,30.0,14.684931506849315,1,0.0136986301369863,19,558.5,151,0.12582781456953643,1
6,0,93,1,0.010752688172043012,126.0,12.043010752688172,16,0.17204301075268819,105,2796.77,546,0.19230769230769232,0
3,0,15,0,0.0,27.0,10.4,3,0.2,80,1554.5,289,0.2768166089965398,0
13,0,23,0,0.0,13.0,10.0,1,0.043478260869565216,8,356.0,304,0.02631578947368421,0
10,0,53,0,0.0,22.0,14.30188679245283,3,0.05660377358490566,100,1863.5,375,0.26666666666666666,0
12,0,23,0,0.0,11.0,13.565217391304348,0,0.0,0,28.0,39,0.0,0
15,0,121,0,0.0,18.0,15.644628099173554,0,0.0,0,26.0,166,0.0,0
23,0,9,0,0.0,0.0,12.444444444444445,0,0.0,23,699.0,374,0.06149732620320856,0
16,0,3,0,0.0,0.0,15.333333333333334,0,0.0,0,28.0,39,0.0,0
18,0,21,0,0.0,0.0,16.523809523809526,0,0.0,0,26.0,166,0.0,0
9,0,39,0,0.0,28.0,13.717948717948717,2,0.05128205128205128,0,58.0,71,0.0,0
21,0,80,0,0.0,5.0,23.1125,0,0.0,0,0.0,23,0.0,0
22,0,64,0,0.0,15.0,22.6875,1,0.015625,0,0.0,7,0.0,0
2,0,59,14,0.23728813559322035,247.0,7.694915254237288,32,0.5423728813559322,19,558.5,151,0.12582781456953643,0
1,1,47,11,0.23404255319148937,195.0,9.48936170212766,25,0.5319148936170213,80,1554.5,289,0.2768166089965398,0
17,0,0,0,0.0,0.0,,0,0.0,0,20.0,71,0.0,0
14,0,55,0,0.0,5.0,17.454545454545453,0,0.0,23,699.0,374,0.06149732620320856,0
24,0,8,0,0.0,0.0,20.625,0,0.0,0,0.0,23,0.0,0
8,0,57,0,0.0,48.0,13.263157894736842,7,0.12280701754385964,100,1863.5,375,0.26666666666666666,0
4,0,170,9,0.052941176470588235,323.0,11.382352941176471,42,0.24705882352941178,105,2796.77,546,0.19230769230769232,0
11,0,142,0,0.0,86.0,12.774647887323944,8,0.056338028169014086,8,356.0,304,0.02631578947368421,0
19,0,8,0,0.0,0.0,18.125,0,0.0,0,20.0,71,0.0,0
20,0,7,0,0.0,0.0,16.142857142857142,0,0.0,0,0.0,7,0.0,0
7,0,22,0,0.0,13.0,14.681818181818182,1,0.045454545454545456,0,58.0,71,0.0,0
2,0,60,14,0.23333333333333334,247.0,7.8,32,0.5333333333333333,20,568.5,152,0.13157894736842105,1
3,0,16,0,0.0,31.0,9.9375,4,0.25,80,1558.5,290,0.27586206896551724,0
4,0,171,9,0.05263157894736842,323.0,11.432748538011696,42,0.24561403508771928,105,2802.77,547,0.19195612431444242,0
9,0,74,1,0.013513513513513514,40.0,14.5,2,0.02702702702702703,20,568.5,152,0.13157894736842105,0
14,0,4,0,0.0,0.0,13.75,0,0.0,0,29.0,40,0.0,0
18,0,85,0,0.0,7.0,20.776470588235295,1,0.011764705882352941,8,359.0,305,0.02622950819672131,0
17,0,56,0,0.0,5.0,17.446428571428573,0,0.0,23,699.0,375,0.06133333333333333,0
23,0,9,0,0.0,0.0,20.333333333333332,0,0.0,0,0.0,24,0.0,0
6,0,23,0,0.0,13.0,15.08695652173913,1,0.043478260869565216,0,58.0,72,0.0,0
7,0,58,0,0.0,48.0,13.362068965517242,7,0.1206896551724138,100,1865.5,376,0.26595744680851063,0
11,0,24,0,0.0,12.0,13.25,0,0.0,0,29.0,40,0.0,0
16,0,22,0,0.0,0.0,16.227272727272727,0,0.0,0,26.0,167,0.0,0
24,0,0,0,0.0,0.0,,0,0.0,0,0.0,24,0.0,0
22,0,65,0,0.0,15.0,22.53846153846154,1,0.015384615384615385,0,0.0,8,0.0,0
5,0,40,0,0.0,28.0,13.65,2,0.05,0,58.0,72,0.0,0
8,0,54,0,0.0,24.0,14.12962962962963,3,0.05555555555555555,100,1865.5,376,0.26595744680851063,0
12,0,24,0,0.0,16.0,9.75,1,0.041666666666666664,8,359.0,305,0.02622950819672131,0
10,0,94,1,0.010638297872340425,132.0,11.936170212765957,17,0.18085106382978725,105,2802.77,547,0.19195612431444242,0
20,0,122,0,0.0,18.0,15.573770491803279,0,0.0,0,26.0,167,0.0,0
19,0,9,0,0.0,0.0,18.555555555555557,0,0.0,0,20.0,72,0.0,0
21,0,8,0,0.0,0.0,17.0,0,0.0,0,0.0,8,0.0,0
1,1,48,11,0.22916666666666666,195.0,9.604166666666666,25,0.5208333333333334,80,1558.5,290,0.27586206896551724,0
13,0,10,0,0.0,0.0,12.0,0,0.0,23,699.0,375,0.06133333333333333,0
15,0,1,0,0.0,0.0,16.0,0,0.0,0,20.0,72,0.0,0
1,1,49,11,0.22448979591836735,195.0,9.857142857142858,25,0.5102040816326531,80,1564.5,291,0.27491408934707906,1
2,0,17,0,0.0,37.0,9.470588235294118,5,0.29411764705882354,80,1564.5,291,0.27491408934707906,0
4,0,172,9,0.05232558139534884,327.0,11.383720930232558,43,0.25,105,2806.77,548,0.19160583941605838,0
9,0,75,1,0.013333333333333334,43.0,14.36,2,0.02666666666666667,21,581.5,153,0.13725490196078433,0
11,0,25,0,0.0,12.0,13.16,0,0.0,0,31.0,41,0.0,0
10,0,25,0,0.0,16.0,10.04,1,0.04,8,360.0,306,0.026143790849673203,0
14,0,41,0,0.0,28.0,13.682926829268293,2,0.04878048780487805,0,58.0,73,0.0,0
12,0,23,0,0.0,0.0,16.043478260869566,0,0.0,0,26.0,168,0.0,0
15,0,8,0,0.0,0.0,14.875,0,0.0,0,26.0,168,0.0,0
19,0,5,0,0.0,2.0,12.0,0,0.0,0,31.0,41,0.0,0
3,0,61,15,0.2459016393442623,257.0,7.688524590163935,33,0.5409836065573771,21,581.5,153,0.13725490196078433,0
22,0,10,0,0.0,0.0,19.1,0,0.0,0,0.0,25,0.0,0
7,0,24,0,0.0,13.0,14.833333333333334,1,0.041666666666666664,0,58.0,73,0.0,0
8,0,143,0,0.0,86.0,12.832167832167832,8,0.055944055944055944,8,360.0,306,0.026143790849673203,0
16,0,11,0,0.0,0.0,13.0,0,0.0,23,699.0,376,0.061170212765957445,0
13,0,55,0,0.0,24.0,14.163636363636364,3,0.05454545454545454,100,1865.5,377,0.26525198938992045,0
17,0,57,0,0.0,5.0,17.263157894736842,0,0.0,23,699.0,376,0.061170212765957445,0
20,0,2,0,0.0,0.0,20.0,0,0.0,0,20.0,73,0.0,0
6,0,95,1,0.010526315789473684,132.0,12.0,17,0.17894736842105263,105,2806.77,548,0.19160583941605838,0
23,0,9,0,0.0,0.0,17.444444444444443,0,0.0,0,0.0,9,0.0,0
18,0,10,0,0.0,0.0,18.7,0,0.0,0,20.0,73,0.0,0
21,0,66,0,0.0,15.0,22.40909090909091,1,0.015151515151515152,0,0.0,9,0.0,0
24,0,1,0,0.0,0.0,13.0,0,0.0,0,0.0,25,0.0,0
5,0,59,0,0.0,48.0,13.305084745762711,7,0.11864406779661017,100,1865.5,377,0.26525198938992045,0
16,0,62,15,0.24193548387096775,257.0,7.741935483870968,33,0.532258064516129,21,584.5,154,0.13636363636363635,1
8,0,50,12,0.24,205.0,9.68,26,0.52,81,1580.5,292,0.2773972602739726,0
13,0,144,0,0.0,86.0,12.840277777777779,8,0.05555555555555555,8,361.0,307,0.026058631921824105,0
10,0,26,0,0.0,14.0,12.846153846153847,0,0.0,0,33.0,42,0.0,0
6,0,56,0,0.0,24.0,14.196428571428571,3,0.05357142857142857,100,1865.5,378,0.26455026455026454,0
12,0,42,0,0.0,28.0,13.523809523809524,2,0.047619047619047616,0,58.0,74,0.0,0
4,0,76,1,0.013157894736842105,46.0,14.223684210526315,2,0.02631578947368421,21,584.5,154,0.13636363636363635,0
11,0,12,0,0.0,0.0,13.166666666666666,0,0.0,23,699.0,377,0.0610079575596817,0
9,0,26,0,0.0,17.0,9.884615384615385,1,0.038461538461538464,8,361.0,307,0.026058631921824105,0
17,0,9,0,0.0,0.0,14.222222222222221,0,0.0,0,26.0,169,0.0,0
14,0,6,0,0.0,2.0,11.666666666666666,0,0.0,0,33.0,42,0.0,0
18,0,11,0,0.0,0.0,18.90909090909091,0,0.0,0,20.0,74,0.0,0
24,0,10,0,0.0,0.0,17.7,0,0.0,0,0.0,10,0.0,0
22,0,67,0,0.0,15.0,22.402985074626866,1,0.014925373134328358,0,0.0,10,0.0,0
15,0,58,0,0.0,5.0,17.25862068965517,0,0.0,23,699.0,377,0.0610079575596817,0
23,0,2,0,0.0,0.0,18.0,0,0.0,0,0.0,26,0.0,0
19,0,24,0,0.0,0.0,15.708333333333334,0,0.0,0,26.0,169,0.0,0
1,1,173,9,0.05202312138728324,331.0,11.335260115606937,44,0.2543352601156069,105,2810.77,549,0.1912568306010929,0
7,0,25,0,0.0,13.0,14.76,1,0.04,0,58.0,74,0.0,0
20,0,3,0,0.0,0.0,19.333333333333332,0,0.0,0,20.0,74,0.0,0
21,0,11,0,0.0,0.0,18.454545454545453,0,0.0,0,0.0,26,0.0,0
5,0,18,0,0.0,43.0,9.055555555555555,6,0.3333333333333333,81,1580.5,292,0.2773972602739726,0
2,0,96,1,0.010416666666666666,132.0,12.072916666666666,17,0.17708333333333334,105,2810.77,549,0.1912568306010929,0
3,0,60,0,0.0,48.0,13.483333333333333,7,0.11666666666666667,100,1865.5,378,0.26455026455026454,0
8,0,77,1,0.012987012987012988,46.0,14.12987012987013,2,0.025974025974025976,22,594.5,155,0.14193548387096774,1
7,0,61,0,0.0,48.0,13.655737704918034,7,0.11475409836065574,100,1867.5,379,0.2638522427440633,0
10,0,27,0,0.0,17.0,12.518518518518519,0,0.0,0,36.0,43,0.0,0
9,0,57,0,0.0,26.0,14.035087719298245,3,0.05263157894736842,100,1867.5,379,0.2638522427440633,0
16,0,13,0,0.0,0.0,12.76923076923077,0,0.0,23,699.0,378,0.06084656084656084,0
14,0,7,0,0.0,2.0,11.571428571428571,0,0.0,0,36.0,43,0.0,0
15,0,4,0,0.0,0.0,19.5,0,0.0,0,20.0,75,0.0,0
20,0,12,0,0.0,0.0,18.333333333333332,0,0.0,0,20.0,75,0.0,0
23,0,11,0,0.0,0.0,17.272727272727273,0,0.0,0,0.0,11,0.0,0
17,0,59,0,0.0,5.0,17.220338983050848,0,0.0,23,699.0,378,0.06084656084656084,0
5,0,97,1,0.010309278350515464,132.0,12.185567010309278,17,0.17525773195876287,105,2810.77,550,0.19090909090909092,0
6,0,43,0,0.0,29.0,13.348837209302326,2,0.046511627906976744,0,59.0,75,0.0,0
12,0,26,0,0.0,13.0,14.923076923076923,1,0.038461538461538464,0,59.0,75,0.0,0
3,0,174,9,0.05172413793103448,331.0,11.373563218390805,44,0.25287356321839083,105,2810.77,550,0.19090909090909092,0
18,0,25,0,0.0,0.0,15.76,0,0.0,0,26.0,170,0.0,0
2,0,63,16,0.25396825396825395,267.0,7.634920634920635,34,0.5396825396825397,22,594.5,155,0.14193548387096774,0
4,0,51,12,0.23529411764705882,211.0,9.529411764705882,27,0.5294117647058824,81,1586.5,293,0.2764505119453925,0
13,0,27,0,0.0,17.0,9.851851851851851,1,0.037037037037037035,8,365.0,308,0.025974025974025976,0
1,1,19,0,0.0,43.0,9.736842105263158,6,0.3157894736842105,81,1586.5,293,0.2764505119453925,0
11,0,145,0,0.0,90.0,12.772413793103448,9,0.06206896551724138,8,365.0,308,0.025974025974025976,0
24,0,3,0,0.0,0.0,17.333333333333332,0,0.0,0,0.0,27,0.0,0
19,0,10,0,0.0,0.0,13.8,0,0.0,0,26.0,170,0.0,0
21,0,12,0,0.0,0.0,18.666666666666668,0,0.0,0,0.0,27,0.0,0
22,0,68,0,0.0,15.0,22.279411764705884,1,0.014705882352941176,0,0.0,11,0.0,0
1,1,20,0,0.0,43.0,10.2,6,0.3,81,1586.5,294,0.2755102040816326,1
3,0,64,16,0.25,267.0,7.765625,34,0.53125,23,604.5,156,0.14743589743589744,0
2,0,52,12,0.23076923076923078,211.0,9.673076923076923,27,0.5192307692307693,81,1586.5,294,0.2755102040816326,0
4,0,175,9,0.05142857142857143,331.0,11.388571428571428,44,0.25142857142857145,105,2810.77,551,0.19056261343012704,0
7,0,98,1,0.01020408163265306,132.0,12.173469387755102,17,0.17346938775510204,105,2810.77,551,0.19056261343012704,0
5,0,28,0,0.0,21.0,12.178571428571429,1,0.03571428571428571,0,41.0,44,0.0,0
6,0,78,2,0.02564102564102564,56.0,13.961538461538462,3,0.038461538461538464,23,604.5,156,0.14743589743589744,0
9,0,146,0,0.0,90.0,12.821917808219178,9,0.06164383561643835,8,365.0,309,0.025889967637540454,0
12,0,58,0,0.0,29.0,13.862068965517242,3,0.05172413793103448,100,1876.5,380,0.2631578947368421,0
10,0,27,0,0.0,13.0,14.851851851851851,1,0.037037037037037035,0,59.0,76,0.0,0
8,0,44,0,0.0,29.0,13.318181818181818,2,0.045454545454545456,0,59.0,76,0.0,0
14,0,8,0,0.0,3.0,10.875,0,0.0,0,41.0,44,0.0,0
15,0,14,0,0.0,2.0,12.214285714285714,0,0.0,23,701.0,379,0.06068601583113457,0
18,0,26,0,0.0,0.0,15.73076923076923,0,0.0,0,26.0,171,0.0,0
19,0,13,0,0.0,0.0,17.53846153846154,0,0.0,0,20.0,76,0.0,0
22,0,12,0,0.0,0.0,16.583333333333332,0,0.0,0,0.0,12,0.0,0
23,0,69,0,0.0,15.0,22.304347826086957,1,0.014492753623188406,0,0.0,12,0.0,0
21,0,13,0,0.0,0.0,19.0,0,0.0,0,0.0,28,0.0,0
13,0,62,0,0.0,54.0,13.46774193548387,8,0.12903225806451613,100,1876.5,380,0.2631578947368421,0
24,0,1,0,0.0,0.0,15.0,0,0.0,0,0.0,28,0.0,0
11,0,28,0,0.0,17.0,10.142857142857142,1,0.03571428571428571,8,365.0,309,0.025889967637540454,0
17,0,11,0,0.0,0.0,14.545454545454545,0,0.0,0,26.0,171,0.0,0
16,0,60,0,0.0,5.0,17.1,0,0.0,23,701.0,379,0.06068601583113457,0
20,0,5,0,0.0,0.0,17.0,0,0.0,0,20.0,76,0.0,0
3,0,65,16,0.24615384615384617,273.0,7.676923076923077,35,0.5384615384615384,23,610.5,157,0.1464968152866242,1
6,0,99,1,0.010101010101010102,134.0,12.1010101010101,17,0.1717171717171717,105,2815.77,552,0.19021739130434784,0
1,1,21,1,0.047619047619047616,53.0,9.761904761904763,7,0.3333333333333333,82,1600.5,295,0.27796610169491526,0
11,0,45,0,0.0,29.0,13.266666666666667,2,0.044444444444444446,0,59.0,77,0.0,0
7,0,79,2,0.02531645569620253,56.0,13.873417721518987,3,0.0379746835443038,23,610.5,157,0.1464968152866242,0
5,0,28,0,0.0,13.0,14.678571428571429,1,0.03571428571428571,0,59.0,77,0.0,0
12,0,147,0,0.0,90.0,12.789115646258503,9,0.061224489795918366,8,365.0,310,0.025806451612903226,0
9,0,63,0,0.0,54.0,13.555555555555555,8,0.12698412698412698,100,1876.5,381,0.26246719160104987,0
16,0,12,0,0.0,0.0,15.166666666666666,0,0.0,0,26.0,172,0.0,0
15,0,15,0,0.0,2.0,12.266666666666667,0,0.0,23,701.0,380,0.060526315789473685,0
18,0,27,0,0.0,0.0,15.666666666666666,0,0.0,0,26.0,172,0.0,0
17,0,6,0,0.0,0.0,18.166666666666668,0,0.0,0,20.0,77,0.0,0
22,0,13,0,0.0,0.0,16.53846153846154,0,0.0,0,0.0,13,0.0,0
19,0,77,0,0.0,1.0,23.98701298701299,0,0.0,23,701.0,380,0.060526315789473685,0
24,0,2,0,0.0,0.0,17.5,0,0.0,0,0.0,29,0.0,0
2,0,53,12,0.22641509433962265,215.0,9.547169811320755,28,0.5283018867924528,82,1600.5,295,0.27796610169491526,0
20,0,14,0,0.0,0.0,18.928571428571427,0,0.0,0,0.0,29,0.0,0
13,0,9,0,0.0,3.0,11.0,0,0.0,0,42.0,45,0.0,0
4,0,176,9,0.05113636363636364,334.0,11.346590909090908,44,0.25,105,2815.77,552,0.19021739130434784,0
23,0,70,0,0.0,15.0,22.228571428571428,1,0.014285714285714285,0,0.0,13,0.0,0
8,0,29,0,0.0,22.0,11.96551724137931,1,0.034482758620689655,0,42.0,45,0.0,0
14,0,29,0,0.0,17.0,10.517241379310345,1,0.034482758620689655,8,365.0,310,0.025806451612903226,0
10,0,59,0,0.0,29.0,13.779661016949152,3,0.05084745762711865,100,1876.5,381,0.26246719160104987,0
21,0,14,0,0.0,0.0,17.357142857142858,0,0.0,0,20.0,77,0.0,0
3,0,66,17,0.25757575757575757,283.0,7.575757575757576,36,0.5454545454545454,24,622.5,158,0.1518987341772152,1
1,1,22,1,0.045454545454545456,57.0,9.454545454545455,8,0.36363636363636365,82,1604.5,296,0.27702702702702703,0
2,0,54,12,0.2222222222222222,215.0,9.666666666666666,28,0.5185185185185185,82,1604.5,296,0.27702702702702703,0
5,0,177,9,0.05084745762711865,334.0,11.389830508474576,44,0.24858757062146894,105,2821.77,553,0.189873417721519,0
4,0,100,1,0.01,140.0,12.0,18,0.18,105,2821.77,553,0.189873417721519,0
7,0,80,2,0.025,58.0,13.7625,3,0.0375,24,622.5,158,0.1518987341772152,0
8,0,30,0,0.0,22.0,12.266666666666667,1,0.03333333333333333,0,42.0,46,0.0,0
9,0,30,0,0.0,17.0,10.9,1,0.03333333333333333,8,365.0,311,0.02572347266881029,0
10,0,60,0,0.0,29.0,13.933333333333334,3,0.05,100,1876.5,382,0.2617801047120419,0
12,0,0,0,0.0,0.0,,0,0.0,100,1876.5,382,0.2617801047120419,0
6,0,29,0,0.0,14.0,14.379310344827585,1,0.034482758620689655,0,63.0,78,0.0,0
18,0,16,0,0.0,2.0,12.125,0,0.0,23,701.0,381,0.06036745406824147,0
14,0,13,0,0.0,0.0,14.692307692307692,0,0.0,0,26.0,173,0.0,0
17,0,61,0,0.0,5.0,17.19672131147541,0,0.0,23,701.0,381,0.06036745406824147,0
16,0,28,0,0.0,0.0,15.5,0,0.0,0,26.0,173,0.0,0
22,0,71,0,0.0,15.0,22.197183098591548,1,0.014084507042253521,0,0.0,14,0.0,0
21,0,14,0,0.0,0.0,16.285714285714285,0,0.0,0,0.0,14,0.0,0
11,0,46,0,0.0,32.0,13.065217391304348,2,0.043478260869565216,0,63.0,78,0.0,0
19,0,59,0,0.0,4.5,15.864406779661017,0,0.0,0,20.0,78,0.0,0
20,0,15,0,0.0,0.0,17.8,0,0.0,0,20.0,78,0.0,0
23,0,15,0,0.0,0.0,18.8,0,0.0,0,0.0,30,0.0,0
13,0,86,0,0.0,8.0,20.6046511627907,1,0.011627906976744186,8,365.0,311,0.02572347266881029,0
15,0,10,0,0.0,3.0,11.7,0,0.0,0,42.0,46,0.0,0
24,0,81,0,0.0,5.0,22.97530864197531,0,0.0,0,0.0,30,0.0,0
1,1,67,18,0.26865671641791045,293.0,7.477611940298507,37,0.5522388059701493,25,633.5,159,0.15723270440251572,1
3,0,64,0,0.0,54.0,13.46875,8,0.125,100,1876.5,383,0.26109660574412535,0
9,0,81,2,0.024691358024691357,59.0,13.666666666666666,3,0.037037037037037035,25,633.5,159,0.15723270440251572,0
7,0,30,0,0.0,14.0,14.266666666666667,1,0.03333333333333333,0,63.0,79,0.0,0
11,0,31,0,0.0,17.0,10.806451612903226,1,0.03225806451612903,8,365.0,312,0.02564102564102564,0
12,0,17,0,0.0,2.0,12.117647058823529,0,0.0,23,701.0,382,0.060209424083769635,0
23,0,61,0,0.0,29.0,13.852459016393443,3,0.04918032786885246,100,1876.5,383,0.26109660574412535,0
8,0,31,0,0.0,22.0,12.096774193548388,1,0.03225806451612903,0,42.0,47,0.0,0
17,0,29,0,0.0,0.0,15.482758620689655,0,0.0,0,26.0,174,0.0,0
15,0,40,0,0.0,14.0,15.075,0,0.0,0,42.0,47,0.0,0
16,0,14,0,0.0,0.0,14.571428571428571,0,0.0,0,26.0,174,0.0,0
18,0,16,0,0.0,0.0,17.9375,0,0.0,0,20.0,79,0.0,0
4,0,55,12,0.21818181818181817,219.0,9.545454545454545,29,0.5272727272727272,82,1614.5,297,0.2760942760942761,0
6,0,23,1,0.043478260869565216,63.0,9.130434782608695,9,0.391304347826087,82,1614.5,297,0.2760942760942761,0
20,0,15,0,0.0,0.0,16.333333333333332,0,0.0,0,0.0,15,0.0,0
2,0,101,1,0.009900990099009901,142.0,11.930693069306932,18,0.1782178217821782,105,2826.77,554,0.18953068592057762,0
19,0,16,0,0.0,0.0,18.9375,0,0.0,0,0.0,31,0.0,0
5,0,178,9,0.05056179775280899,337.0,11.348314606741573,44,0.24719101123595505,105,2826.77,554,0.18953068592057762,0
10,0,47,0,0.0,32.0,13.170212765957446,2,0.0425531914893617,0,63.0,79,0.0,0
13,0,62,0,0.0,5.0,17.14516129032258,0,0.0,23,701.0,382,0.060209424083769635,0
22,0,82,0,0.0,5.0,22.98780487804878,0,0.0,0,0.0,31,0.0,0
21,0,72,0,0.0,15.0,22.11111111111111,1,0.013888888888888888,0,0.0,15,0.0,0
14,0,60,0,0.0,4.5,15.916666666666666,0,0.0,0,20.0,79,0.0,0
0,0,87,0,0.0,8.0,20.620689655172413,1,0.011494252873563218,8,365.0,312,0.02564102564102564,0
1,1,56,12,0.21428571428571427,219.0,9.607142857142858,29,0.5178571428571429,82,1614.5,298,0.2751677852348993,1
12,0,32,0,0.0,19.0,10.625,1,0.03125,8,367.0,313,0.025559105431309903,0
13,0,61,0,0.0,4.5,16.0327868852459,0,0.0,0,20.0,80,0.0,0
10,0,62,0,0.0,29.0,13.741935483870968,3,0.04838709677419355,100,1882.5,384,0.2604166666666667,0
14,0,18,0,0.0,3.0,11.777777777777779,0,0.0,23,702.0,383,0.06005221932114883,0
17,0,15,0,0.0,0.0,14.333333333333334,0,0.0,0,26.0,175,0.0,0
21,0,16,0,0.0,0.0,16.25,0,0.0,0,0.0,16,0.0,0
23,0,83,0,0.0,5.0,22.96385542168675,0,0.0,0,0.0,32,0.0,0
16,0,63,0,0.0,5.0,17.19047619047619,0,0.0,23,702.0,383,0.06005221932114883,0
8,0,82,2,0.024390243902439025,63.0,13.536585365853659,4,0.04878048780487805,26,647.5,160,0.1625,0
9,0,31,0,0.0,17.0,13.935483870967742,1,0.03225806451612903,0,66.0,80,0.0,0
6,0,32,0,0.0,22.0,11.96875,1,0.03125,0,42.0,48,0.0,0
4,0,179,9,0.05027932960893855,337.0,11.385474860335195,44,0.24581005586592178,105,2826.77,555,0.1891891891891892,0
11,0,148,0,0.0,90.0,12.75,9,0.060810810810810814,8,367.0,313,0.025559105431309903,0
3,0,68,19,0.27941176470588236,303.0,7.382352941176471,38,0.5588235294117647,26,647.5,160,0.1625,0
5,0,102,1,0.00980392156862745,142.0,11.970588235294118,18,0.17647058823529413,105,2826.77,555,0.1891891891891892,0
20,0,73,0,0.0,15.0,22.10958904109589,1,0.0136986301369863,0,0.0,16,0.0,0
7,0,48,0,0.0,32.0,13.291666666666666,2,0.041666666666666664,0,66.0,80,0.0,0
2,0,24,1,0.041666666666666664,63.0,9.333333333333334,9,0.375,82,1614.5,298,0.2751677852348993,0
19,0,17,0,0.0,0.0,17.58823529411765,0,0.0,0,20.0,80,0.0,0
18,0,41,0,0.0,14.0,14.951219512195122,0,0.0,0,42.0,48,0.0,0
22,0,17,0,0.0,0.0,18.823529411764707,0,0.0,0,0.0,32,0.0,0
15,0,30,0,0.0,0.0,15.266666666666667,0,0.0,0,26.0,175,0.0,0
24,0,65,0,0.0,60.0,13.292307692307693,9,0.13846153846153847,100,1882.5,384,0.2604166666666667,0
2,0,57,13,0.22807017543859648,229.0,9.456140350877194,30,0.5263157894736842,83,1624.5,299,0.27759197324414714,1
1,1,0,0,0.0,0.0,,0,0.0,83,1624.5,299,0.27759197324414714,0
3,0,32,0,0.0,17.0,13.84375,1,0.03125,105,2826.77,556,0.18884892086330934,0
7,0,180,9,0.05,337.0,11.394444444444444,44,0.24444444444444444,26,647.5,161,0.16149068322981366,0
5,0,66,0,0.0,60.0,13.454545454545455,9,0.13636363636363635,100,1885.5,385,0.2597402597402597,0
10,0,19,0,0.0,5.0,11.421052631578947,0,0.0,23,704.0,384,0.059895833333333336,0
11,0,33,0,0.0,25.0,10.363636363636363,2,0.06060606060606061,8,373.0,314,0.025477707006369428,0
9,0,33,0,0.0,22.0,11.969696969696969,1,0.030303030303030304,0,42.0,49,0.0,0
18,0,0,0,0.0,0.0,,0,0.0,0,24.0,81,0.0,0
20,0,17,0,0.0,0.0,15.705882352941176,0,0.0,8,373.0,314,0.025477707006369428,0
15,0,64,0,0.0,5.0,17.0625,0,0.0,23,704.0,384,0.059895833333333336,0
17,0,16,0,0.0,1.0,13.8125,0,0.0,0,27.0,176,0.0,0
